,createdAt,closedAt,author,number,duration
900,2020-06-04 09:56:13+00:00,2020-08-14 09:15:49+00:00,Corentin Cadiou,2615,6131976.0
901,2020-06-05 19:40:14+00:00,2020-06-18 16:06:58+00:00,Matthew Turk,2617,1110404.0
902,2020-06-06 11:01:22+00:00,2020-06-09 20:31:57+00:00,Ash Kelly,2618,293435.0
903,2020-06-08 16:33:11+00:00,2020-06-08 18:57:31+00:00,Matthew Turk,2621,8660.0
904,2020-06-09 18:45:44+00:00,2020-06-18 15:29:41+00:00,Clément Robert,2623,765837.0
905,2020-06-09 20:48:20+00:00,2020-06-19 05:07:45+00:00,Matthew Turk,2624,807565.0
906,2020-06-09 21:44:19+00:00,2020-06-19 03:54:42+00:00,Matthew Turk,2627,799823.0
907,2020-06-12 12:35:44+00:00,2020-06-12 13:56:21+00:00,Britton Smith,2632,4837.0
908,2020-06-12 14:47:26+00:00,2020-06-23 04:30:15+00:00,Ash Kelly,2634,913369.0
909,2020-06-12 18:30:16+00:00,2020-07-01 16:41:08+00:00,Clément Robert,2637,1635052.0
910,2020-06-12 19:22:40+00:00,2020-08-06 20:22:14+00:00,Clément Robert,2638,4755574.0
911,2020-06-13 08:36:21+00:00,2020-06-29 18:10:24+00:00,Clément Robert,2640,1416843.0
912,2020-06-13 18:34:05+00:00,2020-07-19 19:38:01+00:00,Clément Robert,2641,3114236.0
913,2020-06-15 14:44:21+00:00,2020-06-15 19:22:32+00:00,Kacper Kowalik,2643,16691.0
914,2020-06-16 14:34:24+00:00,2020-06-19 03:55:06+00:00,Matthew Turk,2644,220842.0
915,2020-06-17 12:29:00+00:00,2020-07-24 21:41:43+00:00,John ZuHone,2645,3229963.0
916,2020-06-19 09:51:41+00:00,2020-07-01 00:40:47+00:00,Clément Robert,2650,1003746.0
917,2020-06-19 18:53:40+00:00,2020-06-25 21:42:25+00:00,Madicken Munk,2654,528525.0
918,2020-06-20 18:04:35+00:00,2021-01-22 15:42:48+00:00,Matthew Turk,2658,18653893.0
919,2020-06-21 22:23:40+00:00,2020-06-23 21:01:28+00:00,Clément Robert,2660,167868.0
920,2020-06-22 15:32:19+00:00,2020-06-30 17:31:53+00:00,Matthew Turk,2661,698374.0
921,2020-06-22 17:02:53+00:00,2020-06-23 13:30:05+00:00,Kacper Kowalik,2663,73632.0
922,2020-06-23 12:09:05+00:00,2020-07-23 18:08:36+00:00,Clément Robert,2667,2613571.0
923,2020-06-23 12:23:05+00:00,2020-07-22 15:28:53+00:00,Clément Robert,2668,2516748.0
924,2020-06-23 12:40:28+00:00,2020-07-22 15:29:54+00:00,Clément Robert,2669,2515766.0
925,2020-06-23 13:31:45+00:00,2020-07-22 17:49:44+00:00,Clément Robert,2670,2521079.0
926,2020-06-23 15:05:22+00:00,2020-07-22 15:29:01+00:00,Clément Robert,2671,2507019.0
927,2020-06-23 15:13:01+00:00,2020-07-22 15:30:14+00:00,Clément Robert,2672,2506633.0
928,2020-06-23 15:21:16+00:00,2020-07-22 16:49:15+00:00,Clément Robert,2673,2510879.0
929,2020-06-23 15:40:26+00:00,2020-07-23 18:08:28+00:00,Clément Robert,2674,2600882.0
932,2020-06-23 17:52:58+00:00,2020-06-24 18:36:26+00:00,Corentin Cadiou,2677,89008.0
933,2020-06-23 21:24:37+00:00,2020-06-24 22:26:49+00:00,Corentin Cadiou,2678,90132.0
934,2020-06-24 09:05:54+00:00,2020-06-25 00:03:57+00:00,Corentin Cadiou,2679,53883.0
935,2020-06-24 09:47:27+00:00,2020-06-25 03:20:48+00:00,Corentin Cadiou,2680,63201.0
936,2020-06-24 13:52:53+00:00,2020-06-25 13:20:45+00:00,Britton Smith,2681,84472.0
937,2020-06-24 17:52:35+00:00,2020-09-24 20:23:59+00:00,Kacper Kowalik,2683,7957884.0
938,2020-06-24 20:09:51+00:00,2020-06-25 08:21:13+00:00,Kacper Kowalik,2684,43882.0
939,2020-06-25 03:20:24+00:00,2020-06-25 13:48:42+00:00,Kacper Kowalik,2686,37698.0
940,2020-06-25 14:58:18+00:00,2020-06-29 18:01:31+00:00,Corentin Cadiou,2688,356593.0
941,2020-06-25 16:20:30+00:00,2020-06-25 21:07:08+00:00,Kacper Kowalik,2689,17198.0
942,2020-06-25 18:24:41+00:00,2020-06-30 16:14:48+00:00,Clément Robert,2690,424207.0
943,2020-06-25 19:27:37+00:00,2020-09-16 10:30:33+00:00,Madicken Munk,2691,7138976.0
945,2020-06-25 20:36:52+00:00,2020-06-29 14:55:51+00:00,John ZuHone,2693,325139.0
947,2020-06-26 13:49:17+00:00,2020-08-06 15:41:58+00:00,Clément Robert,2695,3549161.0
948,2020-06-26 15:56:31+00:00,2020-06-27 04:05:58+00:00,Kacper Kowalik,2696,43767.0
949,2020-06-26 16:08:48+00:00,2020-06-26 21:48:26+00:00,Matthew Turk,2697,20378.0
950,2020-06-26 16:43:11+00:00,2020-06-26 22:54:41+00:00,Matthew Turk,2698,22290.0
951,2020-06-29 11:13:12+00:00,2020-06-29 18:04:58+00:00,Clément Robert,2701,24706.0
953,2020-06-29 19:10:00+00:00,2020-06-30 17:29:21+00:00,Matthew Turk,2705,80361.0
955,2020-07-01 13:48:53+00:00,2020-09-16 14:15:31+00:00,Corentin Cadiou,2709,6654398.0
956,2020-07-01 14:58:07+00:00,2023-05-15 13:47:19+00:00,Navaneeth Suresh,2711,90542952.0
957,2020-07-01 15:30:28+00:00,2020-07-02 15:53:08+00:00,Matthew Turk,2712,87760.0
958,2020-07-02 08:50:42+00:00,2020-08-06 14:28:16+00:00,Corentin Cadiou,2714,3044254.0
959,2020-07-02 09:41:54+00:00,2020-08-13 16:30:27+00:00,Clément Robert,2715,3653313.0
960,2020-07-02 14:31:54+00:00,2020-07-26 06:09:25+00:00,Matthew Turk,2716,2043451.0
961,2020-07-02 14:58:27+00:00,2020-07-14 15:27:29+00:00,Matthew Turk,2717,1038542.0
963,2020-07-03 07:36:19+00:00,2020-07-23 14:18:34+00:00,Clément Robert,2719,1752135.0
964,2020-07-03 16:21:14+00:00,2020-09-16 14:16:54+00:00,Clément Robert,2722,6472540.0
965,2020-07-04 19:41:27+00:00,2020-07-30 16:37:45+00:00,Clément Robert,2724,2235378.0
966,2020-07-04 20:08:28+00:00,2020-07-19 19:39:02+00:00,Clément Robert,2725,1294234.0
968,2020-07-05 19:27:48+00:00,2021-04-09 10:21:25+00:00,Niels Claes,2728,23986417.0
969,2020-07-07 14:35:48+00:00,2020-08-14 22:16:50+00:00,John ZuHone,2731,3310862.0
970,2020-07-09 21:44:04+00:00,2020-07-13 19:23:07+00:00,Chris Havlin,2732,337143.0
971,2020-07-10 15:57:39+00:00,2020-07-20 15:00:43+00:00,Kacper Kowalik,2735,860584.0
972,2020-07-10 17:04:53+00:00,2020-07-23 14:18:11+00:00,Kacper Kowalik,2736,1113198.0
973,2020-07-11 12:33:31+00:00,2020-08-13 21:21:39+00:00,Britton Smith,2738,2882888.0
974,2020-07-12 08:42:41+00:00,2020-12-17 20:28:05+00:00,Clément Robert,2739,13693524.0
976,2020-07-13 19:49:58+00:00,2020-07-25 19:01:45+00:00,Chris Havlin,2743,1033907.0
977,2020-07-14 08:44:45+00:00,2020-08-13 14:50:47+00:00,Clément Robert,2744,2613962.0
978,2020-07-14 09:42:13+00:00,2020-08-13 15:42:06+00:00,Clément Robert,2745,2613593.0
979,2020-07-14 18:39:55+00:00,2020-08-11 15:10:18+00:00,Clément Robert,2746,2406623.0
981,2020-07-16 19:39:54+00:00,2020-07-17 19:06:03+00:00,Clément Robert,2749,84369.0
982,2020-07-16 21:21:52+00:00,2020-07-17 19:08:16+00:00,Clément Robert,2750,78384.0
984,2020-07-17 08:44:23+00:00,2020-07-18 14:53:08+00:00,Clément Robert,2753,108525.0
985,2020-07-17 09:31:52+00:00,2020-07-18 14:53:33+00:00,Clément Robert,2754,105701.0
988,2020-07-18 08:52:08+00:00,2020-07-19 19:20:21+00:00,Clément Robert,2758,124093.0
989,2020-07-18 12:38:37+00:00,2020-07-21 14:47:23+00:00,Corentin Cadiou,2759,266926.0
990,2020-07-19 14:15:39+00:00,2020-08-17 19:38:19+00:00,Clément Robert,2760,2524960.0
992,2020-07-19 18:18:03+00:00,2020-07-23 14:20:34+00:00,Clément Robert,2762,331351.0
994,2020-07-19 19:08:52+00:00,2020-07-21 22:55:07+00:00,Clément Robert,2764,186375.0
995,2020-07-19 20:19:38+00:00,2020-07-23 14:19:57+00:00,Clément Robert,2765,324019.0
996,2020-07-20 08:41:20+00:00,2020-08-15 15:22:25+00:00,Clément Robert,2767,2270465.0
997,2020-07-20 18:45:55+00:00,2020-07-21 14:42:47+00:00,Kacper Kowalik,2768,71812.0
998,2020-07-21 18:42:52+00:00,2020-07-23 14:21:08+00:00,Kacper Kowalik,2770,157096.0
999,2020-07-21 20:11:16+00:00,2020-07-22 14:33:10+00:00,Kacper Kowalik,2771,66114.0
1000,2020-07-22 07:48:27+00:00,2020-07-23 14:22:31+00:00,Clément Robert,2772,110044.0
1001,2020-07-23 14:17:00+00:00,2020-08-06 14:45:36+00:00,Clément Robert,2775,1211316.0
1002,2020-07-23 17:19:27+00:00,2020-07-29 20:17:48+00:00,Clément Robert,2777,529101.0
1003,2020-07-23 22:49:13+00:00,2020-07-24 20:19:40+00:00,Kacper Kowalik,2779,77427.0
1004,2020-07-24 18:17:58+00:00,2020-08-11 17:57:47+00:00,Kacper Kowalik,2782,1553989.0
1005,2020-07-25 06:42:59+00:00,2020-07-29 20:18:21+00:00,Clément Robert,2783,394522.0
1006,2020-07-25 10:53:41+00:00,2020-09-18 14:43:53+00:00,Clément Robert,2785,4765812.0
1008,2020-07-27 20:00:41+00:00,2020-07-29 20:17:02+00:00,Matthew Turk,2789,173781.0
1009,2020-07-28 14:17:31+00:00,2020-08-05 20:53:54+00:00,Michael Zingale,2790,714983.0
1010,2020-07-28 16:00:54+00:00,2020-08-04 14:31:54+00:00,Matthew Turk,2791,599460.0
1011,2020-07-28 21:32:20+00:00,2020-10-09 15:31:47+00:00,Clément Robert,2792,6285567.0
1012,2020-07-29 10:55:18+00:00,2020-08-10 14:56:11+00:00,Clément Robert,2793,1051253.0
1013,2020-07-29 13:46:06+00:00,2020-07-29 19:58:20+00:00,Kacper Kowalik,2795,22334.0
1014,2020-07-30 10:09:44+00:00,2020-08-12 20:13:46+00:00,Clément Robert,2796,1159442.0
1015,2020-07-31 09:51:38+00:00,2020-09-16 14:13:15+00:00,Clément Robert,2798,4076497.0
1016,2020-07-31 15:03:59+00:00,2020-08-05 16:00:15+00:00,Clément Robert,2799,435376.0
1018,2020-07-31 18:59:00+00:00,2020-08-03 14:50:12+00:00,Matthew Turk,2801,244272.0
1019,2020-08-01 21:24:59+00:00,2020-08-11 18:17:48+00:00,Christopher W. Evans,2802,852769.0
1020,2020-08-03 19:13:31+00:00,2020-08-05 19:55:37+00:00,Clément Robert,2803,175326.0
1022,2020-08-04 07:44:36+00:00,2020-09-16 15:12:06+00:00,Clément Robert,2807,3742050.0
1026,2020-08-05 15:16:06+00:00,2020-08-06 14:40:12+00:00,Clément Robert,2814,84246.0
1027,2020-08-05 16:33:33+00:00,2020-08-06 20:26:29+00:00,Michael Zingale,2815,100376.0
1029,2020-08-06 06:32:14+00:00,2020-08-16 00:19:23+00:00,Clément Robert,2818,841629.0
1030,2020-08-06 13:10:07+00:00,2020-08-07 11:09:45+00:00,Corentin Cadiou,2820,79178.0
1031,2020-08-06 14:16:46+00:00,2020-08-11 23:42:36+00:00,Corentin Cadiou,2821,465950.0
1032,2020-08-06 17:49:11+00:00,2020-08-11 15:06:27+00:00,Clément Robert,2822,422236.0
1033,2020-08-06 19:17:10+00:00,2020-08-10 15:48:21+00:00,Matthew Turk,2823,333071.0
1034,2020-08-07 12:23:25+00:00,2020-08-12 06:37:45+00:00,Corentin Cadiou,2824,411260.0
1036,2020-08-07 18:44:39+00:00,2020-08-10 14:43:33+00:00,Clément Robert,2826,244734.0
1037,2020-08-07 19:24:33+00:00,2020-09-15 14:16:20+00:00,Matthew Turk,2828,3351107.0
1038,2020-08-07 20:12:02+00:00,2020-09-14 16:03:30+00:00,Matthew Turk,2829,3268288.0
1040,2020-08-08 18:36:01+00:00,2020-08-14 14:56:28+00:00,Clément Robert,2831,505227.0
1041,2020-08-09 07:32:20+00:00,2020-08-15 14:48:35+00:00,Clément Robert,2832,544575.0
1042,2020-08-10 06:31:22+00:00,2020-08-11 14:00:15+00:00,Clément Robert,2833,113333.0
1043,2020-08-10 08:54:46+00:00,2020-08-10 16:49:37+00:00,Clément Robert,2834,28491.0
1044,2020-08-10 10:03:17+00:00,2020-08-11 14:40:48+00:00,Clément Robert,2835,103051.0
1045,2020-08-10 11:59:43+00:00,2020-11-23 13:20:36+00:00,Britton Smith,2836,9076853.0
1046,2020-08-10 16:45:46+00:00,2020-08-11 05:19:55+00:00,Kacper Kowalik,2837,45249.0
1048,2020-08-11 18:14:38+00:00,2020-08-13 13:53:15+00:00,Matthew Turk,2842,157117.0
1049,2020-08-11 19:22:46+00:00,2020-09-16 12:10:21+00:00,Corentin Cadiou,2843,3084455.0
1051,2020-08-12 08:31:15+00:00,2020-08-12 15:16:43+00:00,Clément Robert,2845,24328.0
1052,2020-08-12 08:47:32+00:00,2020-08-12 15:16:12+00:00,Clément Robert,2846,23320.0
1053,2020-08-12 14:43:14+00:00,2022-01-21 11:27:18+00:00,Matthew Turk,2847,45521044.0
1054,2020-08-12 19:17:44+00:00,2021-01-20 12:50:14+00:00,Clément Robert,2848,13887150.0
1056,2020-08-12 21:42:32+00:00,2020-08-17 19:22:27+00:00,Clément Robert,2850,423595.0
1057,2020-08-13 06:28:12+00:00,2021-03-09 17:00:29+00:00,Clément Robert,2851,18009137.0
1059,2020-08-13 15:17:00+00:00,2020-08-14 14:18:24+00:00,Kacper Kowalik,2855,82884.0
1060,2020-08-13 18:42:03+00:00,2020-08-14 19:05:38+00:00,Baptiste Mouginot,2856,87815.0
1061,2020-08-13 19:27:51+00:00,2020-08-14 14:01:57+00:00,Britton Smith,2857,66846.0
1063,2020-08-14 10:43:39+00:00,2020-08-15 14:49:32+00:00,Clément Robert,2862,101153.0
1064,2020-08-14 13:33:50+00:00,2020-08-14 18:45:50+00:00,Britton Smith,2863,18720.0
1065,2020-08-15 07:26:03+00:00,2020-09-11 20:20:11+00:00,Clément Robert,2867,2379248.0
1066,2020-08-15 07:52:30+00:00,2021-01-20 14:16:39+00:00,Clément Robert,2868,13674249.0
1067,2020-08-15 10:16:39+00:00,2020-08-18 15:24:23+00:00,Clément Robert,2869,277664.0
1068,2020-08-15 15:45:30+00:00,2020-08-15 15:47:00+00:00,Clément Robert,2870,90.0
1069,2020-08-16 17:28:46+00:00,2020-09-11 20:24:37+00:00,Clément Robert,2871,2256951.0
1070,2020-08-16 21:14:18+00:00,2020-09-11 20:14:10+00:00,Clément Robert,2873,2242792.0
1071,2020-08-17 08:03:02+00:00,2020-09-14 16:13:40+00:00,Clément Robert,2874,2448638.0
1072,2020-08-17 12:53:11+00:00,2020-08-17 15:02:47+00:00,Clément Robert,2875,7776.0
1073,2020-08-17 13:24:54+00:00,2020-08-17 18:55:20+00:00,Clément Robert,2876,19826.0
1074,2020-08-17 15:38:00+00:00,2020-08-19 07:29:11+00:00,Madicken Munk,2877,143471.0
1075,2020-08-17 16:59:46+00:00,2021-03-04 16:39:15+00:00,Clément Robert,2878,17192369.0
1076,2020-08-18 07:08:16+00:00,2020-09-08 21:26:31+00:00,Clément Robert,2880,1865895.0
1077,2020-08-18 07:32:48+00:00,2020-09-17 08:02:36+00:00,Clément Robert,2881,2593788.0
1078,2020-08-18 09:36:34+00:00,2020-09-01 15:09:38+00:00,Clément Robert,2882,1229584.0
1079,2020-08-18 12:38:26+00:00,2020-08-18 17:11:19+00:00,Britton Smith,2883,16373.0
1080,2020-08-18 14:35:18+00:00,2020-09-01 14:57:44+00:00,Kacper Kowalik,2884,1210946.0
1081,2020-08-18 16:12:05+00:00,2020-09-08 20:30:27+00:00,Clément Robert,2885,1829902.0
1082,2020-08-19 19:22:12+00:00,2020-09-01 15:05:12+00:00,Kacper Kowalik,2886,1107780.0
1083,2020-08-25 17:42:30+00:00,2020-09-08 21:58:24+00:00,Chris Havlin,2888,1224954.0
1084,2020-09-04 22:40:18+00:00,2020-12-16 21:48:37+00:00,Clément Robert,2893,8896099.0
1085,2020-09-09 20:34:02+00:00,2020-09-09 21:36:42+00:00,Kacper Kowalik,2894,3760.0
1086,2020-09-10 07:28:59+00:00,2020-09-11 20:01:06+00:00,Clément Robert,2895,131527.0
1087,2020-09-11 20:42:17+00:00,2020-12-16 19:56:26+00:00,Matthew Turk,2896,8291649.0
1089,2020-09-12 13:03:58+00:00,2020-09-14 20:00:05+00:00,Clément Robert,2898,197767.0
1090,2020-09-12 13:52:07+00:00,2020-09-14 20:33:41+00:00,Clément Robert,2899,196894.0
1091,2020-09-13 00:56:47+00:00,2020-09-14 19:37:55+00:00,Kacper Kowalik,2900,153668.0
1092,2020-09-13 12:53:36+00:00,2020-09-16 20:57:55+00:00,Clément Robert,2901,288259.0
1093,2020-09-14 00:53:54+00:00,2020-09-15 15:20:40+00:00,Kacper Kowalik,2902,138406.0
1094,2020-09-14 18:59:59+00:00,2020-09-15 05:27:21+00:00,Kacper Kowalik,2903,37642.0
1095,2020-09-15 19:00:51+00:00,2020-09-16 09:09:52+00:00,Clément Robert,2904,50941.0
1096,2020-09-15 23:55:27+00:00,2020-09-16 05:44:08+00:00,Kacper Kowalik,2905,20921.0
1097,2020-09-16 14:31:08+00:00,2020-09-16 17:27:56+00:00,Corentin Cadiou,2906,10608.0
1098,2020-09-16 15:03:47+00:00,2020-09-16 21:00:23+00:00,Madicken Munk,2907,21396.0
1099,2020-09-16 16:29:03+00:00,2020-09-22 15:01:43+00:00,Corentin Cadiou,2908,513160.0
1100,2020-09-16 16:37:41+00:00,2020-09-17 18:35:45+00:00,Kacper Kowalik,2909,93484.0
1101,2020-09-17 06:13:27+00:00,2020-09-17 18:34:24+00:00,Clément Robert,2910,44457.0
1102,2020-09-17 12:02:12+00:00,2020-09-21 18:37:51+00:00,Clément Robert,2915,369339.0
1103,2020-09-17 16:41:01+00:00,2020-09-21 18:38:41+00:00,Clément Robert,2916,352660.0
1104,2020-09-18 15:36:15+00:00,2021-10-21 13:30:56+00:00,Clément Robert,2917,34379681.0
1105,2020-09-21 08:09:51+00:00,2020-09-22 15:09:24+00:00,Clément Robert,2918,111573.0
1106,2020-09-22 08:16:51+00:00,2020-09-22 14:55:31+00:00,Clément Robert,2920,23920.0
1107,2020-09-23 11:12:00+00:00,2020-09-23 15:29:52+00:00,Corentin Cadiou,2922,15472.0
1109,2020-09-27 11:21:23+00:00,2020-10-07 20:45:56+00:00,Clément Robert,2924,897873.0
1110,2020-09-27 14:44:19+00:00,2020-10-07 20:45:51+00:00,Clément Robert,2926,885692.0
1111,2020-09-28 12:12:53+00:00,2020-09-28 18:02:50+00:00,Britton Smith,2927,20997.0
1112,2020-09-28 15:57:54+00:00,2021-01-11 12:57:58+00:00,Corentin Cadiou,2928,9061204.0
1115,2020-10-01 10:00:47+00:00,2020-10-23 15:55:43+00:00,Clément Robert,2931,1922096.0
1116,2020-10-02 09:55:06+00:00,2020-10-02 14:37:05+00:00,Britton Smith,2932,16919.0
1117,2020-10-07 14:18:25+00:00,2020-10-23 15:54:51+00:00,Chris Havlin,2934,1388186.0
1119,2020-10-08 04:49:54+00:00,2020-10-15 10:44:24+00:00,Revathi  Jambunathan,2936,626070.0
1120,2020-10-08 07:59:29+00:00,2020-10-23 15:54:29+00:00,Clément Robert,2937,1324500.0
1121,2020-10-08 19:04:07+00:00,2020-12-14 17:26:39+00:00,Clément Robert,2938,5782952.0
1122,2020-10-08 20:58:34+00:00,2020-12-04 16:11:47+00:00,Axel Huebl,2939,4907593.0
1123,2020-10-09 08:05:43+00:00,2020-10-12 19:37:03+00:00,Clément Robert,2940,300680.0
1124,2020-10-09 15:47:48+00:00,2020-10-09 19:00:07+00:00,Kacper Kowalik,2942,11539.0
1125,2020-10-14 13:32:30+00:00,2020-10-14 14:57:28+00:00,Corentin Cadiou,2943,5098.0
1126,2020-10-14 14:22:32+00:00,2020-11-17 18:05:45+00:00,Clément Robert,2944,2950993.0
1127,2020-10-14 15:33:21+00:00,2020-11-17 17:59:15+00:00,Chris Havlin,2945,2946354.0
1129,2020-10-18 20:31:40+00:00,2020-10-23 15:51:24+00:00,Clément Robert,2947,415184.0
1130,2020-10-20 15:09:08+00:00,2020-10-21 14:38:29+00:00,Kacper Kowalik,2948,84561.0
1131,2020-10-23 19:49:07+00:00,2020-10-24 18:36:20+00:00,Matthew Turk,2950,82033.0
1132,2020-10-26 17:43:46+00:00,2020-11-17 19:26:14+00:00,Clément Robert,2951,1906948.0
1133,2020-10-29 15:32:15+00:00,2020-11-17 17:48:18+00:00,Chris Havlin,2954,1649763.0
1135,2020-10-29 21:39:00+00:00,2021-01-14 21:48:09+00:00,Corentin Cadiou,2956,6653349.0
1136,2020-11-02 12:33:00+00:00,2020-11-25 15:44:19+00:00,Corentin Cadiou,2958,1998679.0
1137,2020-11-10 15:44:02+00:00,2020-11-17 17:46:44+00:00,Corentin Cadiou,2960,612162.0
1138,2020-11-10 18:27:11+00:00,2020-11-10 22:58:02+00:00,Madicken Munk,2961,16251.0
1139,2020-11-10 21:10:33+00:00,2020-11-24 22:17:27+00:00,Madicken Munk,2962,1213614.0
1140,2020-11-11 18:01:50+00:00,2020-11-17 18:09:53+00:00,Kacper Kowalik,2963,518883.0
1141,2020-11-13 17:42:21+00:00,2020-11-13 17:44:01+00:00,Kacper Kowalik,2965,100.0
1142,2020-11-13 18:01:22+00:00,2020-11-17 17:53:49+00:00,Matthew Turk,2966,345147.0
1143,2020-11-13 19:22:14+00:00,2021-04-23 10:04:57+00:00,Matthew Turk,2967,13876963.0
1144,2020-11-13 20:47:21+00:00,2020-11-17 18:29:10+00:00,Matthew Turk,2968,337309.0
1146,2020-11-16 21:58:49+00:00,2020-11-24 22:17:17+00:00,Madicken Munk,2971,692308.0
1149,2020-11-22 23:01:52+00:00,2020-11-23 10:02:11+00:00,Clément Robert,2975,39619.0
1151,2020-11-24 10:58:17+00:00,2020-11-24 15:32:14+00:00,Clément Robert,2977,16437.0
1152,2020-11-24 12:53:55+00:00,2021-01-21 11:11:31+00:00,Clément Robert,2978,5005056.0
1154,2020-11-25 12:56:10+00:00,2021-01-21 19:27:54+00:00,Corentin Cadiou,2981,4948304.0
1156,2020-11-25 16:28:43+00:00,2020-12-16 14:33:09+00:00,Corentin Cadiou,2983,1807466.0
1157,2020-11-25 19:50:43+00:00,2020-11-26 08:59:24+00:00,Clément Robert,2984,47321.0
1158,2020-12-01 16:24:28+00:00,2020-12-02 15:34:18+00:00,Kacper Kowalik,2985,83390.0
1160,2020-12-03 14:19:38+00:00,2020-12-16 15:32:43+00:00,Britton Smith,2988,1127585.0
1161,2020-12-05 08:36:34+00:00,2020-12-23 13:08:47+00:00,Britton Smith,2989,1571533.0
1162,2020-12-07 19:10:03+00:00,2020-12-15 05:42:24+00:00,Clément Robert,2990,642741.0
1163,2020-12-07 20:17:44+00:00,2020-12-16 21:27:59+00:00,Clément Robert,2991,781815.0
1165,2020-12-14 17:39:22+00:00,2020-12-15 05:34:27+00:00,Kacper Kowalik,2993,42905.0
1166,2020-12-15 10:27:44+00:00,2020-12-16 14:07:32+00:00,Clément Robert,2994,99588.0
1167,2020-12-15 14:18:18+00:00,2020-12-15 16:10:17+00:00,Matthew Turk,2995,6719.0
1168,2020-12-15 14:24:23+00:00,2020-12-16 14:07:48+00:00,Clément Robert,2996,85405.0
1170,2020-12-15 16:43:09+00:00,2022-08-04 18:25:34+00:00,Matthew Turk,2998,51586945.0
1171,2020-12-15 21:42:00+00:00,2020-12-16 14:07:59+00:00,Clément Robert,2999,59159.0
1172,2020-12-16 22:07:02+00:00,2020-12-23 13:09:24+00:00,Clément Robert,3000,572542.0
1173,2020-12-17 16:17:08+00:00,2020-12-17 17:05:46+00:00,Clément Robert,3002,2918.0
1175,2020-12-21 09:24:43+00:00,2020-12-21 12:34:36+00:00,Clément Robert,3004,11393.0
1176,2020-12-21 19:55:30+00:00,2020-12-23 20:37:22+00:00,David Grote,3006,175312.0
1177,2020-12-25 18:58:10+00:00,2021-01-21 17:42:49+00:00,Clément Robert,3007,2328279.0
1178,2020-12-27 16:16:48+00:00,2020-12-30 18:41:27+00:00,Clément Robert,3008,267879.0
1179,2020-12-28 11:02:00+00:00,2020-12-31 18:55:13+00:00,Clément Robert,3009,287593.0
1180,2020-12-28 11:20:12+00:00,2021-01-13 14:40:16+00:00,Clément Robert,3010,1394404.0
1181,2020-12-28 11:27:43+00:00,2020-12-30 16:59:47+00:00,Clément Robert,3011,192724.0
1183,2020-12-28 22:55:05+00:00,2021-01-18 17:02:06+00:00,Clément Robert,3013,1793221.0
1184,2020-12-29 18:01:40+00:00,2020-12-30 16:59:36+00:00,Clément Robert,3014,82676.0
1185,2021-01-03 16:45:42+00:00,2021-01-14 20:58:13+00:00,Clément Robert,3016,965551.0
1186,2021-01-06 16:44:32+00:00,2021-01-11 12:58:39+00:00,Corentin Cadiou,3017,418447.0
1187,2021-01-06 18:22:20+00:00,2021-01-11 07:52:44+00:00,Corentin Cadiou,3018,394224.0
1188,2021-01-10 22:26:44+00:00,2021-01-11 10:54:37+00:00,Corentin Cadiou,3019,44873.0
1189,2021-01-13 15:13:54+00:00,2021-01-13 20:24:04+00:00,Clément Robert,3020,18610.0
1191,2021-01-18 12:08:26+00:00,2021-01-18 13:51:32+00:00,Corentin Cadiou,3022,6186.0
1192,2021-01-18 16:24:18+00:00,2021-01-18 19:41:30+00:00,,3023,11832.0
1193,2021-01-18 16:26:30+00:00,2021-01-18 16:48:13+00:00,Corentin Cadiou,3024,1303.0
1195,2021-01-20 09:53:25+00:00,2021-01-21 09:07:43+00:00,Clément Robert,3026,83658.0
1196,2021-01-20 14:45:34+00:00,2021-01-21 11:10:55+00:00,Clément Robert,3027,73521.0
1198,2021-01-21 15:11:08+00:00,2021-01-22 17:56:31+00:00,Clément Robert,3030,96323.0
1200,2021-01-22 22:02:28+00:00,2021-01-28 19:10:11+00:00,Clément Robert,3032,508063.0
1201,2021-01-23 15:37:23+00:00,2021-05-26 11:29:39+00:00,John ZuHone,3033,10612336.0
1202,2021-01-24 16:16:09+00:00,2021-01-24 17:34:07+00:00,Clément Robert,3034,4678.0
1203,2021-01-25 14:17:13+00:00,2021-01-25 17:16:27+00:00,Corentin Cadiou,3035,10754.0
1204,2021-01-25 16:24:39+00:00,2021-01-25 17:38:49+00:00,,3036,4450.0
1205,2021-01-25 19:11:45+00:00,2021-02-24 11:46:52+00:00,Clément Robert,3037,2565307.0
1206,2021-01-26 09:34:50+00:00,2021-02-01 12:55:15+00:00,Clément Robert,3038,530425.0
1208,2021-01-26 16:22:22+00:00,2021-01-26 18:25:15+00:00,Corentin Cadiou,3040,7373.0
1209,2021-01-27 13:45:40+00:00,2021-01-27 14:50:25+00:00,Britton Smith,3041,3885.0
1210,2021-01-27 13:57:48+00:00,2021-01-27 16:54:29+00:00,Britton Smith,3042,10601.0
1211,2021-01-27 16:29:29+00:00,2021-01-28 17:04:16+00:00,Britton Smith,3043,88487.0
1213,2021-01-28 14:05:56+00:00,2021-03-04 16:09:06+00:00,Corentin Cadiou,3046,3031390.0
1215,2021-01-31 21:00:27+00:00,2021-02-10 21:23:32+00:00,Clément Robert,3051,865385.0
1217,2021-01-31 23:04:10+00:00,2021-02-09 16:10:04+00:00,Clément Robert,3053,752754.0
1218,2021-02-01 10:36:18+00:00,2021-02-10 10:41:45+00:00,Clément Robert,3054,777927.0
